Field [T],Moment (m) [muB/f.u.],Moment (m) [muB/f.u.]_lin-part,Moment (m) [muB/f.u.]_y-lin-subtract
-1.7914954989999998,1.0743234839453897,1.7310448833176209,-0.6567213993722312
-1.8015016220000002,1.0939458306841183,1.7407133686867808,-0.6467675380026626
-1.811506497,1.100486612930361,1.7503806481673319,-0.6498940352369709
-1.8215109219999999,1.1021218084919218,1.7600474928322787,-0.657925684340357
-1.831516636,1.1217441552306504,1.7697155830023672,-0.6479714277717168
-1.841521418,1.1299201330384538,1.7793827726210267,-0.6494626395825728
-1.85152742,1.1331905241615754,1.7890511410731018,-0.6558606169115263
-1.8615313170000003,1.1430016975309398,1.798717475554407,-0.6557157780234674
-1.8715378880000002,1.1642592398312288,1.8083863938066567,-0.6441271539754279
-1.881542395,1.1675296309543504,1.8180533177046696,-0.6505236867503191
-1.891547397,1.1740704132005932,1.8277207198998464,-0.6536503066992533
-1.901553929,1.1855167821315182,1.8373896004680774,-0.6518728183365591
-1.9115583230000002,1.1953279555008827,1.8470564151790607,-0.6517284596781782
-1.921563912,1.2084095199933682,1.856724384567037,-0.6483148645736687
-1.931568812,1.214950302239611,1.8663916882040104,-0.6514413859643992
-1.941573633,1.2231262800474147,1.876058915506689,-0.6529326354592742
-1.951579282,1.2296670622936576,1.885726942870079,-0.6560598805764215
-1.9615845630000002,1.2443838223477042,1.8953946146509308,-0.6510107923032267
-1.971590454,1.2509246045939468,1.90506287584849,-0.654138271254543
-1.981595065,1.2640061690864326,1.91472990023722,-0.6507237311507875
-1.9916019700000003,1.2754525380173576,1.924399141219274,-0.6489466032019164
-2.000005406,1.2770877335789184,1.9325190192196409,-0.6554312856407226
-2.000009636,1.2819933202636005,1.9325231064863189,-0.6505297862227185
-1.990184761,1.2705469513326755,1.9230297532473748,-0.6524828019146992
-1.9801680260000003,1.2607357779633113,1.9133510139600158,-0.6526152359967046
-1.970158863,1.2460190179092647,1.9036795911698865,-0.657660573260622
-1.9601521280000003,1.2362078445399003,1.8940105144515058,-0.6578026699116054
-1.9501458890000003,1.2247614756089755,1.884341916996546,-0.6595804413875705
-1.940139952,1.2165854978011719,1.874673611351169,-0.6580881135499972
-1.9301341840000001,1.214950302239611,1.8650054690032085,-0.6500551667635972
-1.920128619,1.1953279555008827,1.8553375228053977,-0.6600095673045151
-1.91012383,1.1920575643777611,1.84567032642294,-0.6536127620451788
-1.9001186989999999,1.1855167821315182,1.8360027995806225,-0.6504860174491044
-1.890113225,1.1626240442696683,1.8263349413121897,-0.6637108970425216
-1.8801092860000002,1.1658944353927896,1.8166685662480953,-0.6507741308553057
-1.870103993,1.1560832620234254,1.8070008828721609,-0.6509176208487355
-1.8600987160000002,1.1364609152846967,1.7973332149563368,-0.6608722996716401
-1.8500966570000001,1.1331905241615754,1.78766865645521,-0.6544781322936344
-1.840089689,1.1201089596690896,1.7779993545989716,-0.6578903949298821
-1.8300860100000003,1.1119329818612862,1.7683332307616706,-0.6564002489003844
-1.8200819070000003,1.1135681774228467,1.7586666972314446,-0.6450985198085978
-1.810077128,1.0939458306841183,1.7489995105115552,-0.6550536798274371
-1.800072832,1.084134657314754,1.739332790493748,-0.655198133178994
-1.7900677790000001,1.0808642661916323,1.7296653390194692,-0.6488010728278367
-1.780064043,1.0628771150144645,1.7199991601055247,-0.6571220450910601
-1.7700593990000002,1.0563363327682218,1.7103321038303172,-0.6539957710620954
-1.760054868,1.0465251593988574,1.700665156742139,-0.6541399973432814
-1.750051696,1.0334435949063718,1.6909995227970847,-0.6575559278907128
-1.740046758,1.0236324215370076,1.6813321824423488,-0.6576997609053413
-1.7300419160000002,1.020362030413886,1.6716649348482755,-0.6513029044343894
-1.720038479,1.004010074798279,1.6619990448451434,-0.6579889700468644
-1.7100324020000002,0.9974692925520361,1.6523306039238013,-0.6548613113717652
-1.7000318210000003,0.9909285103057932,1.6426674735503692,-0.651738963244576
-1.6900254840000002,0.9729413591286253,1.6329987814022335,-0.6600574222736081
-1.6800217960000003,0.9680357724439432,1.6233326488686204,-0.6552968764246772
-1.6700192050000002,0.9647653813208217,1.6136675763188237,-0.648902194998002
-1.6600133760000002,0.9467782301436538,1.603999375029192,-0.6572211448855382
-1.6500100610000001,0.9353318612127289,1.5943336029094015,-0.6590017416966726
-1.6400066599999998,0.9320614700896075,1.5846677476915174,-0.6526062776019098
-1.630002046,0.9222502967202432,1.5750007204040168,-0.6527504236837736
-1.619999524,0.905898341104636,1.5653357145259463,-0.6594373734213103
-1.609994068,0.9075335366661967,1.5556678736501375,-0.6481343369839407
-1.59999149,0.8895463854890289,1.5460028136616808,-0.6564564281726519
-1.589987977,0.8764648209965432,1.5363368502230244,-0.6598720292264812
-1.579983259,0.8764648209965432,1.5266697224448063,-0.650204901448263
-1.569980991,0.8633832565040575,1.5170049619959876,-0.6536217054919301
-1.559975385,0.8519368875731325,1.5073369761816444,-0.655400088608512
-1.549972927,0.8519368875731325,1.4976720321440151,-0.6457351445708828
-1.5399691070000001,0.8339497363959646,1.4880057720644915,-0.6540560356685268
-1.5299641600000002,0.8225033674650396,1.4783384230134438,-0.655835055548404
-1.5199624710000001,0.8192329763419182,1.468674222027369,-0.6494412456854509
-1.509956201,0.7996106296031896,1.4590055946184453,-0.6593949650152557
-1.4999541600000001,0.7947050429185074,1.4493410535099427,-0.6546360105914353
-1.489949089,0.7881642606722645,1.4396735846430395,-0.6515093239707749
-1.479945598,0.7718123050566574,1.430007642462035,-0.6581953374053775
-1.46994332,0.7636363272488538,1.4203428723506475,-0.6567065451017937
-1.459937218,0.757095545002611,1.4106744072728827,-0.6535788622702717
-1.449935243,0.7407435893870039,1.4010099299373353,-0.6602663405503314
-1.4399313260000002,0.734202807140761,1.3913435761308923,-0.6571407689901314
-1.429926759,0.7260268293329574,1.3816765942574656,-0.6556497649245082
-1.4199249820000002,0.7129452648404717,1.3720123082407842,-0.6590670434003125
-1.4099189810000001,0.7064044825942288,1.3623439407549662,-0.6559394581607374
-1.3999166740000002,0.7014988959095466,1.3526791426221287,-0.651180246712582
-1.389913812,0.6802413536092574,1.3430138082167127,-0.6627724546074552
-1.379909097,0.6769709624861359,1.3333466833372654,-0.6563757208511294
-1.3699061190000001,0.6737005713630145,1.3236812368460493,-0.6499806654830349
-1.359900743,0.6557134201858467,1.3140134732707922,-0.6583000530849457
-1.349898837,0.6442670512549217,1.3043490626069707,-0.660082011352049
-1.339894156,0.6459022468164823,1.294681970580258,-0.6487797237637756
-1.329890368,0.6328206823239966,1.2850157414209546,-0.6521950590969581
-1.319886707,0.6181039222699501,1.2753496349762776,-0.6572457127063274
-1.309882971,0.6115631400237074,1.265683456062333,-0.6541203160386254
-1.299879818,0.6050223577774645,1.25601784047616,-0.6509954826986954
-1.2898758760000002,0.5903055977234181,1.2463514625132945,-0.6560458647898764
-1.279871222,0.585400011038736,1.2366843965755177,-0.6512843855367818
-1.26986791,0.5755888376693716,1.227018627354498,-0.6514297896851264
-1.259864217,0.5641424687384466,1.2173524899896002,-0.6532100212511536
-1.2498592650000002,0.5543312953690823,1.207685136107268,-0.6533538407381856
-1.239855949,0.5510609042459609,1.1980193630212204,-0.6469584587752595
-1.229852067,0.5363441441919145,1.1883530430337685,-0.6520088988418542
-1.219848545,0.5265329708225501,1.1786870708988004,-0.6521541000762503
-1.209843921,0.5199921885763074,1.1690200339487307,-0.6490278453724233
-1.199840328,0.5069106240838216,1.1593539932095225,-0.6524433691257009
-1.1898357990000001,0.49873464627601805,1.1496870480538584,-0.6509524017778403
-1.179832376,0.49219386402977516,1.1400211715783226,-0.6478273075485474
-1.16982966,0.4807474950988502,1.1303559782464139,-0.6496084831475637
-1.159824812,0.4725715172910466,1.120688724854799,-0.6481172075637525
-1.149819318,0.4627603439216823,1.111020847261228,-0.6482605033395458
-1.139818793,0.452949170552318,1.1013577709981826,-0.6484086004458647
-1.129811069,0.44313799718295377,1.0916877386517294,-0.6485497414687758
-1.11980862,0.43332682381358945,1.0820228033104122,-0.6486959794968229
-1.10980348,0.42188045488266446,1.0723552677717836,-0.650474812889119
-1.099800247,0.41206928151330013,1.0626895748850584,-0.6506202933717583
-1.089796464,0.407163694828618,1.0530233505570397,-0.6458596557284219
-1.07979106,0.3924469347745716,1.0433555599265898,-0.6509086251520181
-1.069787804,0.3826357614052073,1.0336898448159562,-0.6510540834107489
-1.0597837760000002,0.3793653702820859,1.0240233837549977,-0.6446580134729119
-1.049778813,0.36791900135116085,1.0143560192438394,-0.6464370178926786
-1.03977566,0.3532022412971144,1.0046904036576665,-0.6514881623605522
-1.029770886,0.34502626348931087,0.995023221769062,-0.6499969582797512
-1.019768036,0.33848548124306793,0.985357898958729,-0.6468724177156611
-1.0097618640000001,0.3303095034352644,0.9756893662429814,-0.6453798628077169
-0.9997582998000001,0.3188631345043394,0.966023353331972,-0.6471602188276325
-0.9897536566999999,0.31395754781965723,0.9563562979263952,-0.642398750106738
-0.9797490619000001,0.30251117888873225,0.946689289191027,-0.6441781103022949
-0.9697445097,0.2910648099578072,0.9370223216182024,-0.6459575116603953
-0.9597397144,0.2877944188346858,0.9273551191483261,-0.6395607003136403
-0.949734849,0.27471285434220005,0.9176878489438413,-0.6429749946016412
-0.9397315772,0.26326648541127506,0.9080221185663486,-0.6447556331550736
-0.9297259302,0.2534553120419108,0.8983540931354724,-0.6448987810935616
-0.9197223155,0.25182011648035013,0.8886880314284896,-0.6368679149481395
-0.9097157125,0.2403737475494251,0.8790190822560192,-0.6386453347065941
-0.899713467,0.2305625741800608,0.8693543435479808,-0.63879176936792
-0.8897080143,0.22238659637225722,0.8596865058608197,-0.6372999094885625
-0.8797034363999999,0.21094022744133223,0.850019513455193,-0.6390792860138608
-0.8696998412000001,0.1978586629488465,0.8403534705902198,-0.6424948076413732
-0.8596952748,0.19295307626416436,0.8306864892965472,-0.6377334130323828
-0.8496893651,0.18641229401792148,0.8210182100299841,-0.6346059160120626
-0.8396841738999999,0.17333072952543577,0.8113506250190017,-0.638019895493566
-0.8296788572,0.1667899472791929,0.8016829187427789,-0.634892971463586
-0.8196762109,0.15452598056748754,0.7920177927589759,-0.6374918121914883
-0.8096694973,0.14618648320352792,0.7823487367184925,-0.6361622535149646
-0.7996658751,0.14079033785037756,0.7726826677645829,-0.6318923299142054
-0.789659942,0.12476542134708254,0.7630143658876083,-0.6382489445405258
-0.7796549034,0.12002335421855648,0.7533469283274287,-0.6333235741088722
-0.7696501522,0.11282849374768933,0.7436797684694816,-0.6308512747217923
-0.7596447011,0.10138212481676431,0.7340119323283316,-0.6326298075115673
-0.749640614,0.09238854922818039,0.7243454141615903,-0.6319568649334099
-0.7396356315,0.08650184520656182,0.7146780308084226,-0.6281761856018608
-0.7296311527,0.07080396781557895,0.7050111341588544,-0.6342071663432755
-0.7196257531000001,0.06230095089546323,0.6953433477799348,-0.6330423968844716
-0.7096203418,0.05526960998075216,0.6856755500958093,-0.6304059401150572
-0.6996161228000001,0.04627603439216823,0.6760089044797832,-0.629732870087615
-0.6896098311,0.03401206768046287,0.6663402561030849,-0.6323281884226221
-0.6796062526,0.0338485481243068,0.6566742293746017,-0.6228256812502949
-0.6696005085,0.018150670733323934,0.6470061101201807,-0.6288554393868567
-0.6595959207000001,0.011577184575849862,0.6373391081486107,-0.6257619235727608
-0.649590671,0.003433910679277501,0.6276714666116,-0.6242375559323224
-0.6395849838000001,-0.011544480664618648,0.6180034023371965,-0.6295478830018153
-0.6295807494,-0.018314190289480007,0.6083367418408141,-0.6266509321302941
-0.6195749139,-0.026163128984971435,0.5986685342705126,-0.624831663255484
-0.6095706876,-0.03401206768046287,0.5890018816008111,-0.623013949281274
-0.5995648731000001,-0.041533967263642155,0.5793336943219045,-0.6208676615855466
-0.5895610245,-0.04856530817835323,0.5696674066074333,-0.6182327147857866
-0.5795555014,-0.06295502912008753,0.5599995008957867,-0.6229545300158742
-0.5695512034000001,-0.07243916337713967,0.5503327789454657,-0.6227719423226055
-0.5595457694,-0.07669067183719752,0.5406649593273086,-0.6173556311645061
-0.5495407314,-0.09157095144740003,0.5309975223468831,-0.6225684737942832
-0.5395366580000001,-0.09925637058673539,0.5213310174178614,-0.6205873880045968
-0.5295304906,-0.1038349181591054,0.5116624891468955,-0.6154974073060008
-0.5195254405,-0.12035039333086861,0.5019950404747616,-0.6223454338056302
-0.5095206765,-0.12689117557711146,0.4923278682487261,-0.6192190438258376
-0.4995160018,-0.13490363382875897,0.4826607823094316,-0.6175644161381907
-0.48951144160000004,-0.14602296364737183,0.47299380700655197,-0.6190167706539238
-0.479505599,-0.15207318722514648,0.4633255925758265,-0.615398779800973
-0.4695019761,-0.16090324325757435,0.45365952294553713,-0.6145627662031115
-0.45949587030000005,-0.17169553396387505,0.4439910541959962,-0.6156865881598712
-0.44949173060000003,-0.1766011206485572,0.434324485204142,-0.6109256058526993
-0.4394870632,-0.1880474895794822,0.4246574063185229,-0.6127048958980051
-0.42948244370000005,-0.1978586629488465,0.41499037371660924,-0.6128490366654558
-0.4194775425,-0.20439944519508937,0.4053230689201273,-0.6097225141152167
-0.4094727386,-0.21584581412601436,0.39565585814044163,-0.611501672266456
-0.399467523,-0.22565698749537866,0.3859882495527911,-0.6116452370481698
-0.3894620325,-0.23546816086474293,0.3763203753411194,-0.6117885362058623
-0.3794571165,-0.2403737475494251,0.3666530562440355,-0.6070268037934605
-0.36945388520000005,-0.2534553120419108,0.3569873649999473,-0.6104426770418582
-0.3594477117,-0.26326648541127506,0.3473188308348144,-0.6105853162460895
-0.34944333120000004,-0.26980726765751795,0.33765202916829923,-0.6074592968258172
-0.33943881280000004,-0.281253636588443,0.327985094254958,-0.609238730843401
-0.3294345871,-0.2877944188346858,0.3183184421650105,-0.6061128609996963
-0.31942916070000005,-0.2976055922040501,0.30865062989040604,-0.6062562220944562
-0.3094272388,-0.31068715669653585,0.29898620386309976,-0.6096733605596356
-0.299420842,-0.3123223522580965,0.28931745393280156,-0.6016398061908981
-0.2894138697,-0.3188631345043394,0.27964814792165865,-0.598511282425998
-0.2794105974,-0.3335798945583858,0.2699824170610377,-0.6035623116194235
-0.2694064163,-0.33685028568150727,0.26031580806614796,-0.5971660937476553
-0.25939926690000004,-0.3515670457355537,0.2506463309309085,-0.6022133766664622
-0.24939642560000003,-0.3581078279817966,0.24098101652701043,-0.5990888445088071
-0.23939248840000002,-0.3662838057896001,0.2313146432021781,-0.5975984489917783
-0.22938691,-0.3760949791589644,0.22164668405652502,-0.5977416632154894
-0.21938099350000004,-0.38427095696676794,0.2119783982194149,-0.5962493551861828
-0.2093784549,-0.3891765436514501,0.20231337630147977,-0.59148991995293
-0.19937355510000002,-0.4038933037054966,0.19264607285775762,-0.5965393765632542
-0.1893670244,-0.4153396726364216,0.18297719354566075,-0.5983168661820824
-0.1793645938,-0.4235156504442251,0.17331227598347065,-0.5968279264276958
-0.16935932880000001,-0.430056432690468,0.16364461966272942,-0.5937010523531974
-0.15935376280000002,-0.43659721493671083,0.1539766724986619,-0.5905738874353728
-0.1493497198,-0.4513139749907573,0.14431019694384975,-0.5956241719346071
-0.13934611090000001,-0.4562195616754395,0.13464414084115697,-0.5908637025165964
-0.12934200290000003,-0.46603073504480375,0.12497760247964651,-0.5910083375244504
-0.11933523230000001,-0.4725715172910466,0.11530849136251986,-0.5878800086535665
-0.10933342310000001,-0.48238269066041084,0.10564417423236608,-0.588026864892777
-0.09932910469,-0.487288277345093,0.0959774325607417,-0.5832657099058347
-0.08932277471,-0.4970994507144573,0.0863087471957294,-0.5834081979101867
-0.07931823896,-0.510181015206943,0.07664179551783086,-0.5868228107247739
-0.06931567399,-0.5167217974531859,0.06697674811970143,-0.5836985455728874
-0.05931026876,-0.5248977752609895,0.05730895630075537,-0.5822067315617449
-0.04930324777,-0.533073753068793,0.04763960324256411,-0.5807133563113571
-0.03930182707,-0.5445201219997181,0.03797566150321512,-0.5824957835029332
-0.0292955723,-0.5494257086844001,0.028307048810384105,-0.5777327574947841
-0.01928729381,-0.5592368820537644,0.018636480684143836,-0.5778733627379082
-0.009287388427,-0.5706832509846895,0.008974003130298482,-0.5796572541149879
0.0007158470725000001,-0.5755888376693716,-0.000691692171585536,-0.5748971454977861
0.01072256452,-0.23546816086474293,-0.010360751929742394,-0.22510740893500053
0.020724857670000003,0.5412497308765966,-0.020025536679921883,0.5612752675565186
0.03072830525,0.5396145353150359,-0.029691436906051916,0.5693059722210879
0.040734805980000004,0.533073753068793,-0.03936028725942953,0.5724340403282225
0.05073716977000001,0.5167217974531859,-0.049025140265996275,0.5657469377191823
0.06074172757,0.5118162107685038,-0.0586921132498594,0.5705083240183632
0.07074609025,0.5036402329607003,-0.06835889769767663,0.5719991306583769
0.08074974267,0.4970994507144573,-0.0780249958518696,0.5751244465663269
0.09075260849000001,0.48238269066041084,-0.08769033394838678,0.5700730246087976
0.10075631620000002,0.47911229953728945,-0.09735648552692364,0.5764687850642131
0.1107632942,0.46766593060636447,-0.10702579704573087,0.5746917276520953
0.12076525460000001,0.46603073504480375,-0.1166902602739276,0.5827209953187313
0.13076877520000002,0.45458436611387876,-0.12635623105613633,0.5809405971700151
0.1407747548,0.441502801621393,-0.13602457786405678,0.5775273794854497
0.15077766780000001,0.43659721493671083,-0.14568996154857436,0.5822871764852852
0.1607814885,0.4284212371289073,-0.15535622230447813,0.5837774594333854
0.17078487090000002,0.42024525932110374,-0.16502205954998356,0.5852673188710873
0.18079063750000002,0.4104340859517394,-0.17469020054518478,0.5851242864969243
0.1907931525,0.3989877170208144,-0.18435519965945701,0.5833429166802714
0.200796752,0.3973525214592537,-0.19402124667933496,0.5913737681385887
0.21080248029999998,0.3777301747205251,-0.20368935066689697,0.581419525387422
0.22080508470000001,0.3760949791589644,-0.21335443616453592,0.5894494153235004
0.23080857470000002,0.3662838057896001,-0.2230203773792836,0.5893041831688837
0.2408127173,0.35647263242023586,-0.23268694917328273,0.5891595815935187
0.25081786980000004,0.3515670457355537,-0.242354496790123,0.5939215425256767
0.2608175895,0.3401206768046287,-0.25201679492648876,0.5921374717311174
0.2708241763,0.327039112312143,-0.26168572844559757,0.5887248407577407
0.2808282703,0.3172279389427787,-0.2713522532795115,0.5885801922222903
0.29083192890000004,0.3123223522580965,-0.28101835740517217,0.5933407096632687
0.3008371436,0.30251117888873225,-0.29068596512319145,0.5931971440119236
0.310839912,0.292700005519368,-0.3003512090869616,0.5930512146063296
0.3208432507,0.2845240277115644,-0.31001700410704064,0.594541031818605
0.3308475708,0.2796184410268822,-0.3196837474116391,0.5993021884385213
0.3408503426,0.2665368765343965,-0.32934899466068274,0.5958858711950793
0.35085483250000005,0.25672570316503224,-0.33901590203570253,0.5957416052007347
0.36085873510000005,0.25018492091878936,-0.34868224192804625,0.5988671628468355
0.37086207390000003,0.2387385519878644,-0.35834803704475093,0.5970865890326154
0.38086725990000003,0.22892737861850007,-0.36801561703119723,0.5969429956496973
0.3908684739,0.22238659637225722,-0.3776793590452454,0.6000659554175026
0.4008743712,0.21748100968757508,-0.3873476263302232,0.6048286360177982
0.4108769522,0.20276424963352863,-0.39701268921745064,0.5997769388509793
0.42088075010000003,0.19458827182572505,-0.40667892794269717,0.6012671997684222
0.43088576359999997,0.18641229401792148,-0.4163463412498286,0.6027586352677501
0.4408875448,0.17987151177167862,-0.4260106313247892,0.6058821430964679
0.45089294389999995,0.17006033840231435,-0.43567841722058054,0.6057387556228949
0.46089576239999996,0.16204788015066685,-0.44534370959382125,0.607391589744488
0.4709011048,0.15174614811283432,-0.4550114407028465,0.6067575888156809
0.4809032153,0.1438972094173429,-0.46467604896620357,0.6085732583835466
0.4909074198,0.12492894090323861,-0.47434268057150475,0.5992716214747433
0.500911468,0.12296670622936576,-0.48400916115085263,0.6069758673802185
0.5109150108,0.11822463910083969,-0.49367515338396456,0.6118997924848042
0.5209191046,0.10301732037832503,-0.503341678024627,0.606358998402952
0.5309215781,0.09238854922818039,-0.513006637039238,0.6053951862674184
0.5409273961000001,0.09042631455430754,-0.5226748277000439,0.6131011422543514
0.5509283213,0.0802881020726311,-0.5323382906591,0.612626392731731
0.5609342193000001,0.0711310069278911,-0.5420065586204577,0.6131375655483486
0.5709358368999999,0.06033871622159037,-0.5516706906157897,0.61200940683738
0.5809408631,0.04791122995372894,-0.5613381161943839,0.6092493461481128
0.5909444451000001,0.04676659306063645,-0.571004146304766,0.6177707393654026
0.6009481875000001,0.03499318501739929,-0.5806703314027548,0.615663516420154
0.6109519945,0.021584581412601438,-0.5903365789209389,0.6119211603335404
0.6209546607,0.01541989414551754,-0.6000017241332541,0.6154216182787717
0.6309599036,0.009206151011586826,-0.609669359099718,0.6188755101113048
0.6409623938,-0.0060175196665434305,-0.6193343342508191,0.6133168145842757
0.650966555,-0.007145804604020324,-0.6290009240171966,0.6218551194131763
0.6609709383000001,-0.022729218305693938,-0.6386677283892311,0.6159385100835372
0.6709722999,-0.029106480995780722,-0.6483316130227973,0.6192251320270166
0.6809786042,-0.044967877942919655,-0.6580002735743326,0.6130323956314129
0.6909805052,-0.048892347290665376,-0.6676646794068695,0.6187723321162041
0.7009850778000001,-0.05576016864922038,-0.6773316666913348,0.6215714980421144
0.710988376,-0.06573486157474073,-0.6869974225780093,0.6212625610032687
0.7209918126,-0.0711310069278911,-0.6966633121946387,0.6255323052667476
0.7309968004,-0.07897994562338254,-0.706330700668968,0.6273507550455855
0.7409990866,-0.09386022523358503,-0.715995478703662,0.6221352534700769
0.7510049649,-0.10236324215370075,-0.7256637276297587,0.623300485476058
0.7610084623,-0.10645123105760254,-0.7353296759948074,0.6288784449372048
0.7710122354000001,-0.12116799111164897,-0.7449958907568828,0.6238278996452339
0.7810163868,-0.13163324270563753,-0.7546624710539426,0.623029228348305
0.7910180057,-0.13833754450803648,-0.7643266043054088,0.6259890597973722
0.8010235117000001,-0.14651352231584006,-0.7739944934940625,0.6274809711782223
0.8110271875,-0.15714229346598468,-0.7836606142393416,0.626518320773357
0.8210316458,-0.17006033840231435,-0.7933274910806434,0.623267152678329
0.8310341886,-0.17006033840231435,-0.8029925170568575,0.6329321786545431
0.8410395076999999,-0.18314190289480006,-0.8126602256520968,0.6295183227572967
0.8510431048000001,-0.1994938585104072,-0.8223262703529584,0.6228324118425512
0.8610467287,-0.1978586629488465,-0.8319923409495046,0.6341336780006581
0.8710522612000001,-0.20930503187977148,-0.8416602557439661,0.6323552238641945
0.8810541664000001,-0.2240217919338179,-0.851324665634782,0.6273028737009642
0.8910597245000001,-0.2305625741800608,-0.8609926051654201,0.6304300309853594
0.9010634502000001,-0.2403737475494251,-0.8706587741269185,0.6302850265774934
0.9110673334,-0.25018492091878936,-0.8803250952738783,0.630140174355089
0.9210723518999999,-0.2599960942881537,-0.8899925134122942,0.6299964191241405
0.9310762853000001,-0.2681720720959572,-0.8996588830653505,0.6314868109693932
0.9410812008000001,-0.27634804990376083,-0.909326201679306,0.6329781517755452
0.9510849016,-0.2877944188346858,-0.9189923465810076,0.6311979277463218
0.9610882751,-0.29597039664248936,-0.9286581752268266,0.6326877785843372
0.9710936262,-0.3057815700118537,-0.9383259147422868,0.6325443447304331
0.9810969660000001,-0.31395754781965723,-0.9479917108252485,0.6340341630055912
0.9911018382000001,-0.31395754781965723,-0.9576589876002802,0.643701439780623
1.001105897,-0.3319446989968251,-0.9673254784219512,0.6353807794251262
1.011110645,-0.3401206768046287,-0.9769926351878764,0.6368719583832476
1.02111489,-0.349931850173993,-0.9866593059265818,0.6367274557525889
1.031118664,-0.3630134146664787,-0.9963255215582886,0.6333121068918098
1.041123998,-0.3646486102280394,-1.0059932445507558,0.6413446343227163
1.051128702,-0.3760949791589644,-1.0156603588013773,0.6395653796424128
1.061132624,-0.3924469347745716,-1.025326717439105,0.6328797826645333
1.071137738,-0.3924469347745716,-1.0349942278550546,0.642547293080483
1.081142308,-0.40225810814393587,-1.0446612126272519,0.642403104483316
1.0911471830000001,-0.41370447707486085,-1.054328492107803,0.6406240150329422
1.1011492260000002,-0.42188045488266446,-1.0639930351488196,0.642112580266155
1.1111571690000002,-0.4316916282520287,-1.0736632791055332,0.6419716508535043
1.1211607900000002,-0.44477319274451443,-1.0833293468999345,0.6385561541554202
1.131164562,-0.4496787794291966,-1.092995560599127,0.6433167811699304
1.14117065,-0.452949170552318,-1.1026640121492954,0.6497148415969775
1.1511748640000001,-0.47093632172948585,-1.112330652934037,0.6413943312045512
1.161178896,-0.47911229953728945,-1.1219971178600232,0.6428848183227337
1.171184835,-0.4938290595913359,-1.1316654254379137,0.6378363658465778
1.181188488,-0.5020050373991395,-1.1413315241525355,0.6393264867533961
1.191193723,-0.510181015206943,-1.1509991514855697,0.6408181362786268
1.201198858,-0.5118162107685038,-1.1606666821929144,0.6488504714244105
1.211202866,-0.5298033619456717,-1.1703331239287351,0.6405297619830634
1.221208163,-0.5379793397534752,-1.1800008111696971,0.642021471416222
1.231213552,-0.5428849264381573,-1.1896685873062935,0.6467836608681363
1.241218291,-0.5592368820537644,-1.1993357353759067,0.6400988533221422
1.251223355,-0.5592368820537644,-1.2090031974790116,0.6497663154252472
1.261227107,-0.5739536421078109,-1.2186693918530664,0.6447157497452555
1.271231952,-0.5886704021618574,-1.2283366423459106,0.6396662401840532
1.281237768,-0.5870352066002966,-1.2380048310742024,0.6509696244739059
1.291241979,-0.601751966654343,-1.2476714689601736,0.6459195023058304
1.301247128,-0.6164687267083895,-1.2573390131951145,0.6408702864867252
1.3112519759999999,-0.6197391178315109,-1.2670062665867294,0.6472671487552185
1.3212578970000002,-0.6328206823239966,-1.276674556771996,0.6438538744479992
1.331262533,-0.6426318556933609,-1.2863416053171484,0.6437097496237874
1.34126725,-0.6442670512549217,-1.2960087321291096,0.6517416808741879
1.351271743,-0.6638893979936502,-1.3056756424995257,0.6417862445058755
1.361277858,-0.665524593555211,-1.31534412013863,0.6498195265834191
1.371281889,-0.6737005713630145,-1.3250105840983595,0.6513100127353451
1.381287201,-0.6900525269786217,-1.3346782858331747,0.6446257588545531
1.391293198,-0.6965933092248645,-1.3443466494539655,0.6477533402291009
1.401297505,-0.7064044825942288,-1.3540133801005987,0.6476088975063697
1.411303024,-0.7211212426482753,-1.363681281850592,0.6425600392023166
1.421308626,-0.7243916337713967,-1.3733492637999078,0.648957630028511
1.431313075,-0.7325676115792003,-1.3830161316550205,0.6504485200758201
1.4413184700000001,-0.7521899583179288,-1.3926839135891584,0.6404939552712297
1.451322596,-0.7554603494410502,-1.4023504693432929,0.6468901199022428
1.461328651,-0.7685419139335359,-1.4120188890069836,0.6434769750734477
1.471333197,-0.7750826961797789,-1.4216858505890153,0.6466031544092365
1.481337847,-0.779988282864461,-1.4313529126617643,0.6513646297973033
1.4913440210000002,-0.7930698473569467,-1.441021447310026,0.6479515999530793
1.5013485020000001,-0.8012458251647503,-1.4506883460853592,0.649442520920609
1.5113538880000001,-0.8094218029725538,-1.460356119323185,0.6509343163506314
1.5213579400000001,-0.8241385630266003,-1.4700226035743094,0.6458840405477091
1.5313645370000002,-0.825773758588161,-1.4796915469492387,0.6539177883610775
1.5413673030000001,-0.8355849319575254,-1.4893567885939922,0.6537718566364669
1.551373915,-0.8535720831346931,-1.4990257464627748,0.6454536633280816
1.561378443,-0.8519368875731325,-1.5086926906521823,0.6567558030790498
1.571383009,-0.8650184520656181,-1.518359671559352,0.6533412194937337
1.581389553,-0.8813704076812253,-1.5280285637226654,0.6466581560414401
1.591392801,-0.8797352121196645,-1.5376942711032437,0.6579590589835793
1.6013986020000002,-0.8928167766121503,-1.5473624453376824,0.6545456687255322
1.611404384,-0.9108039277893182,-1.55703060121324,0.6462266734239217
1.621409349,-0.9140743189124395,-1.5666979676569117,0.6526236487444722
1.631413963,-0.9271558834049254,-1.5763649949444125,0.6492091115394871
