Magnetic Field (T),Moment (emu),M. Std. Err. (emu),Moment (emu)_lin-part,Moment (emu)_y-lin-subtract
-0.000268659615516663,3.53205421216358e-07,1.78227652101157e-08,1.522061447615104e-08,3.3798480674020693e-07
-0.00021836261749267602,3.54521337720557e-07,1.62016521973065e-08,1.237109347628437e-08,3.421502442442726e-07
-0.000184013426303864,3.52844435671157e-07,1.66182042008717e-08,1.0425077899484419e-08,3.424193577716726e-07
-0.000149664258956909,3.45924772081585e-07,1.7811842329103e-08,8.479063673418607e-09,3.374457084081664e-07
0.000110408055782318,3.34225034944348e-07,1.58828302670223e-08,-6.2550467396906284e-09,3.4048008168403863e-07
0.000137396705150604,3.35473721727226e-07,1.79927721644531e-08,-7.784058930364372e-09,3.4325778065759033e-07
0.00016929235458374,3.32440962037137e-07,1.58141164224511e-08,-9.591071802599046e-09,3.420320338397361e-07
0.000234310436248779,3.30108144669729e-07,1.7874927795314e-08,-1.3274599574718127e-08,3.4338274424444714e-07
0.000303008770942688,3.25215503306181e-07,1.6922735925251e-08,-1.71666280268497e-08,3.423821313330307e-07
0.000398695755004883,3.25253548219324e-07,1.6395667715078e-08,-2.258766866965501e-08,3.47841216888979e-07
0.000510330581665039,3.19200076367288e-07,1.71931598894877e-08,-2.8912216761628277e-08,3.4811229312891626e-07
0.000651407527923584,3.11302597193796e-07,1.68512646319692e-08,-3.6904775696638035e-08,3.4820737289043403e-07
0.000825606918334961,3.09381476496047e-07,1.7985905867277e-08,-4.677385020689931e-08,3.561553267029463e-07
0.0010353822708129901,2.99935427689975e-07,1.57998903294023e-08,-5.8658441646243284e-08,3.585938693362183e-07
0.0013089488983154302,2.81777345255206e-07,1.73998297466831e-08,-7.415705747932224e-08,3.559344027345282e-07
0.0016254520416259801,2.76546977119722e-07,1.63240282106267e-08,-9.208819430297736e-08,3.6863517142269935e-07
0.00207321796417236,2.5787485283622e-07,1.75037494642116e-08,-1.1745587924338052e-07,3.7533073207960047e-07
0.0025835485458373998,2.3593674365992e-07,1.71435047826716e-08,-1.4636809600500883e-07,3.823048396649288e-07
0.0032521305084228505,2.1191151180488e-07,1.55805095200971e-08,-1.8424587037259116e-07,3.961573821774712e-07
0.00408141784667969,1.88517448279428e-07,1.88643208803035e-08,-2.3122823071464246e-07,4.1974567899407043e-07
0.00512784080505371,1.42742528409661e-07,1.72668980160926e-08,-2.905121703487203e-07,4.332546987583813e-07
0.006425749206542971,8.99691300026979e-08,1.58200938651005e-08,-3.640437406460813e-07,4.540128706487792e-07
0.008067148590087891,2.34795288622429e-08,1.54025221388049e-08,-4.5703541403280845e-07,4.805149428950513e-07
0.010107244873046902,-4.74826468116075e-08,1.65622157551377e-08,-5.726148209244331e-07,5.251321741128256e-07
0.012683432769775401,-1.5262949384077e-07,1.55470542049624e-08,-7.185659074650111e-07,5.659364136242411e-07
0.0158987609863281,-2.83882406676525e-07,2.72836453039885e-08,-9.007267845448176e-07,6.168443778682925e-07
0.0199163864135742,-4.50295108954017e-07,1.51289659330229e-08,-1.1283409260304842e-06,6.780458170764672e-07
0.024957127380371102,-6.54846195501808e-07,1.55405385054561e-08,-1.4139185510196702e-06,7.590723555178622e-07
0.0313068206787109,-9.42399239830428e-07,1.45631799900583e-08,-1.7736534279938974e-06,8.312541881634695e-07
0.0392120361328125,-1.27880598701819e-06,1.37806648285557e-08,-2.221514698644488e-06,9.427087116262979e-07
0.0491426300048828,-1.72987120120278e-06,1.2494357586676e-08,-2.7841215517635613e-06,1.0542503505607812e-06
0.0615659851074219,-2.30527863694297e-06,1.28758355936748e-08,-3.4879530455756395e-06,1.1826744086326693e-06
0.0771261596679688,-3.06144112631507e-06,3.89197955407603e-08,-4.3694975892624005e-06,1.3080564629473306e-06
0.09667207031250001,-3.96489723460637e-06,8.80569260260737e-09,-5.476849618831781e-06,1.5119523842254109e-06
0.121098010253906,-5.13335347140998e-06,6.4153145053670605e-09,-6.8606743308220405e-06,1.7273208594120603e-06
0.151712939453125,-6.61334103917633e-06,5.42261553775973e-09,-8.595129409453204e-06,1.9817883702768732e-06
