Magnetic Field (T),Moment (muB/f.u.),M. Std. Err. (muB/f.u.),Moment (muB/f.u.)_lin-part,Moment (muB/f.u.)_y-lin-subtract
-4.46004765625,4.119003761148531,0.014859519811772805,4.126064590328131,-0.007060829179599751
-3.5600796875,3.285709110237774,0.009455148040292698,3.293489188788348,-0.007780078550574485
-2.8417070312500003,2.6212677585330804,0.006685917402877272,2.6289106443282977,-0.007642885795217165
-2.268289453125,2.090763385741369,0.004814397589556587,2.0984324640654046,-0.00766907832403587
-1.8105927734375,1.6664159280157234,0.0038187029191825146,1.6750096200240512,-0.00859369200832775
-1.4452537109375,1.3276952958893464,0.0030300602266414988,1.337028350444444,-0.009333054555097637
-1.1536341796875,1.0578907439142364,0.002459030847019263,1.0672462506831164,-0.00935550676887989
-0.92083876953125,0.8421035399603036,0.001918607842947917,0.851883327981921,-0.009779788021617327
-0.7350354980468751,0.6701295977333169,0.0016195198125077911,0.6799936177532662,-0.009864020019949222
-0.586730517578125,0.5330618677692424,0.0013076987173539995,0.5427942029389606,-0.009732335169718265
-0.4683251953125,0.42330801462417056,0.0010621226320800263,0.43325546139166593,-0.009947446767495349
-0.373847827148438,0.3358792406070799,0.0009227541778837185,0.34585286989180514,-0.00997362928472522
-0.298417016601562,0.26621027307503164,0.0007839414708353006,0.2760705670096654,-0.009860293934633769
-0.23819680175781302,0.21065787639711384,0.0006737137727112135,0.220359840300153,-0.009701963903039157
-0.19015703125,0.16630098801439167,0.0005733688658861019,0.17591744611586396,-0.009616458101472282
-0.151791455078125,0.13116881371207612,0.0005280783774832488,0.1404248107157733,-0.009255997003697196
-0.12117161865234401,0.10296276012898553,0.0004643327198728912,0.11209788854465902,-0.009135128415673488
-0.09673217773437501,0.0809145703258018,0.0004278796679195619,0.08948855349916014,-0.008573983173358347
-0.07720344848632811,0.06336267564507927,0.0004142267832862337,0.07142219985122167,-0.008059524206142392
-0.0616469543457031,0.04967970521704423,0.0003627424388120298,0.05703062725595297,-0.0073509220389087445
-0.049206420898437506,0.03846971705278059,0.00035466402880451236,0.04552168194914119,-0.007051964896360598
-0.039284414672851604,0.029604469445066086,0.0003368093122184564,0.03634266824621889,-0.006738198801152802
-0.031353436279296897,0.02265169506189573,0.0003201774394372947,0.029005587650130008,-0.006353892588234278
-0.0250405471801758,0.017173005607621864,0.0003215654802632014,0.023165428489935608,-0.005992422882313742
-0.0199998062133789,0.012853949141688274,0.00031055857843479063,0.018502154817742526,-0.005648205676054253
-0.0159527374267578,0.009231512394693882,0.0002947170740442196,0.014758143878375212,-0.005526631483681331
-0.0127374092102051,0.006450286918427476,0.0002978667243906512,0.011783590034312575,-0.0053333031158850994
-0.0101906639099121,0.004321701012478606,0.0002917781646966389,0.009427553414524826,-0.005105852402046219
-0.00813584747314453,0.002545767336719822,0.0002897840718295994,0.007526608403883518,-0.004980841067163696
-0.006496900939941411,0.001012970643223722,0.0002812136230321191,0.0060103915879905125,-0.004997420944766791
-0.00520758018493652,-4.31226750614435e-05,0.0002806007535725477,0.004817619419884644,-0.004860742094946088
-0.0041672908782959,-0.0008504798754831849,0.0002804245693380107,0.003855230404643533,-0.004705710280126718
-0.00332205581665039,-0.0016658143861139896,0.0002735893164630398,0.003073289329760124,-0.004739103715874114
-0.0026485668182373,-0.0023809781085502415,0.0002712907620138348,0.0024502334069307547,-0.004831211515480997
-0.0021382360458374,-0.0027646309853335146,0.0002711581867418783,0.0019781178844871074,-0.004742748869820622
-0.0017100980758667,-0.0031657422133885365,0.0002812985693691332,0.0015820402965726404,-0.0047477825099611765
-0.0013702866554260301,-0.0035094048254675197,0.0002755493043393102,0.0012676750750924236,-0.0047770799005599435
-0.0011004003524780301,-0.0037697577553089897,0.0002728112559728003,0.00101799874787923,-0.004787756503188219
-0.000875903987884521,-0.004028826339359287,0.0002832685296179376,0.0008103134108607702,-0.004839139750220057
-0.000701704597473145,-0.00404789180838687,0.00028245856223231894,0.0006491586448515087,-0.004697050453238379
-0.0005863894462585451,-0.004156089384828974,0.00027170191161749564,0.0005424786721637405,-0.0046985680569927146
-0.000457580089569092,-0.004339786210963116,0.0002572598389232496,0.00042331498457521773,-0.004763101195538333
-0.000365573358535767,-0.004357601778920103,0.000264439001366938,0.00033819802075612816,-0.004695799799676231
-0.000299328517913818,-0.004501797875611508,0.0002793396938397383,0.00027691381209994306,-0.004778711687711451
-0.000250258255004883,-0.004456705092058976,0.000274605761887338,0.00023151809218136207,-0.004688223184240338
-0.000220816111564636,-0.0044877098398527545,0.0002635696874847607,0.00020428067346411343,-0.004691990513316868
-0.00017174586057663,-0.004489327941881128,0.00026879631199789396,0.000158884964573783,-0.004648212906454911
-0.000143530476093292,-0.004561468908790716,0.0002659038183608697,0.00013278244106014876,-0.004694251349850865
0.00011286157369613601,-0.004664322884329862,0.0002706339665465627,-0.00010441012713928566,-0.004559912757190577
0.00014107697010040302,-0.004761027504207306,0.00027534947738050875,-0.0001305126616811704,-0.004630514842526135
0.000175426149368286,-0.0047589092393830945,0.0002715304449790209,-0.00016228966121287696,-0.004596619578170218
0.00022940340042114298,-0.004779668425010262,0.00027714980269041134,-0.00021222491783291544,-0.004567443507177347
0.000320183372497559,-0.00486539301524916,0.0002658464301152021,-0.00029620698644839056,-0.00456918602880077
0.00038642821311950703,-0.004965822716308234,0.0002684876587709614,-0.0003574911951045748,-0.0046083315212036595
0.0005164643764495849,-0.005033653433012383,0.00026948652149149125,-0.00047778982200971404,-0.004555863611002668
0.000640366744995117,-0.0051666027205879515,0.00027132890466540584,-0.0005924139728967802,-0.004574188747691172
0.000817019653320312,-0.005323671575386219,0.00026304640270847444,-0.0007558385293132717,-0.004567833046072948
0.00104274272918701,-0.005467555054438096,0.0002650003498406394,-0.0009646587174223396,-0.004502896337015757
0.00131508264541626,-0.005657729365816186,0.0002676867566274483,-0.0012166049232687666,-0.004441124442547419
0.00165121383666992,-0.0059169055660428915,0.00026648108366305587,-0.0015275655032511435,-0.004389340062791749
0.00205972366333008,-0.006233988581808152,0.00027016181757693155,-0.0019054847679077828,-0.00432850381390037
0.00260563011169434,-0.006614630765614521,0.0002685140466910388,-0.002410511942465244,-0.004204118823149277
0.0032545841217041004,-0.007050983471530592,0.0002664523699059423,-0.0030108701376743204,-0.004040113333856271
0.00408509826660156,-0.0076324835982750396,0.00025825539104715374,-0.0037791926465663584,-0.0038532909517086816
0.00511679992675781,-0.008328491040618499,0.00025478695860542747,-0.004733637086591158,-0.003594853954027341
0.006423295593261721,-0.009340660479875359,0.0002572219172494022,-0.005942298052225641,-0.003398362427649718
0.00807573623657227,-0.010512665426861348,0.0002571713468317722,-0.0074709984947934046,-0.003041666932067944
0.0101096984863281,-0.011898485720480032,0.00025979703738656225,-0.009352650948668273,-0.002545834771811759
0.0126944732666016,-0.01392757895440188,0.00025054574966690166,-0.011743869275655103,-0.002183709678746777
0.015909800720214803,-0.016439842115757927,0.00025112437105051375,-0.014718422413909667,-0.0017214197018482582
0.0199163864135742,-0.0195371491717651,0.0002430237439630501,-0.018424981767444712,-0.0011121674043203839
0.0249767562866211,-0.023614416759908698,0.0002327591815447247,-0.02310641446870366,-0.0005080022912050357
0.031303137207031304,-0.028610719777912404,0.00023594126815192036,-0.028959055138148754,0.00034833536023634864
0.0392255310058594,-0.0355586926479887,0.00022047833795446796,-0.0362881939822534,0.0007295013342647016
0.049140176391601606,-0.04425059377771689,0.00020256773382765672,-0.045460398049276055,0.0012098042715591683
0.061557403564453106,-0.055083462404041904,0.0001855875860840169,-0.056947782332304214,0.0018643199282623124
0.0771592895507812,-0.06921451100909169,0.00016114795297515757,-0.0713813476822877,0.0021668366731960103
0.09665979614257811,-0.08680910497773037,0.00018571139705257175,-0.08942159207947972,0.0026124871017493678
0.12109432373046901,-0.10885402243377544,9.644757795858143e-05,-0.11202638172124792,0.0031723592874724786
0.151719079589844,-0.1366959457721087,0.000605420124906413,-0.14035785494255743,0.003661909170448743
0.190065026855469,-0.1717330214680506,0.00011954084120254136,-0.1758323313135822,0.0040993098455316054
0.23812934570312502,-0.21525769272444745,0.0003882890325236505,-0.2202974355771314,0.0050397428526839615
0.298331176757812,-0.27058438929202305,0.00035728211839915837,-0.2759911551362878,0.0054067658442647605
0.373777905273438,-0.33989476028804305,0.0005149504884859288,-0.3457881839972222,0.005893423709179172
0.46826142578125,-0.4268737992827033,0.0006873550451043552,-0.4331964671330589,0.006322667850355624
0.5866470703125001,-0.5360102211095412,0.0009578494608625561,-0.5427170044795736,0.00670678337003248
0.734968017578125,-0.6730475985847627,0.0012904466791872039,-0.6799311904443879,0.006883591859625165
0.92076396484375,-0.8449380743543103,0.001683168882002808,-0.8518141249159287,0.006876050561618341
1.1535716796875,-1.0597136079571305,0.002155111829499228,-1.067188430889076,0.007474822931945414
1.44517158203125,-1.3294125029336852,0.0026956858442570716,-1.3369523716213376,0.007539868687652439
1.8105130859375,-1.6679783965717674,0.0035825051969577445,-1.6749358997866493,0.006957503214881898
2.2682476562500002,-2.0912907699890493,0.0046457301083940245,-2.0983937970781406,0.00710302708909108
2.8416482421875,-2.621578224837582,0.006455725878427017,-2.628856257584528,0.0072780327469458474
3.5600148437500003,-3.288250846235156,0.009179469782235428,-3.293429200752031,0.005178354516875147
4.4599800781250005,-4.118724101410594,0.014487164828517408,-4.126002072675824,0.007277971265230071
5.58747578125,-5.163062515286715,0.017517062095273317,-5.169067182056891,0.006004666770176613
6.99994609375,-6.470393137333771,0.013389596511464714,-6.475767062971636,0.005373925637865264
6.9999578125,-6.46786844037989,0.01329180260502049,-6.475777904183018,0.0079094638031279
